"image href","image src","job_link","job_link href","company-name","salary","location","time","time 2","time 3","time 4","welfare","welfare 2","welfare 3","apply-button href"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-ky-thuat-so-viet-vdi.35A8BBF3.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot1%2F250611%2F145348vdi-ar8nq.png&w=256&q=75","Presale Network Engineer (Kỹ sư tư vấn giải pháp mạng)","https://careerviet.vn/vi/tim-viec-lam/presale-network-engineer-ky-su-tu-van-giai-phap-mang.35C6C533.html","Công ty Cổ phần Đầu tư Kỹ thuật Số Việt (VDI)","Lương: Lên đến 45 Tr VND","Hà Nội","Hạn nộp:","11-05-2026","Cập nhật:","03-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6C533"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-ky-thuat-so-viet-vdi.35A8BBF3.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot1%2F250611%2F145348vdi-ar8nq.png&w=256&q=75","Presale Security Engineer","https://careerviet.vn/vi/tim-viec-lam/presale-security-engineer.35C6C531.html","Công ty Cổ phần Đầu tư Kỹ thuật Số Việt (VDI)","Lương: Lên đến 45 Tr VND","Hà Nội","Hạn nộp:","11-05-2026","Cập nhật:","03-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6C531"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-thiet-bi-va-dau-tu-bach-khoa.35AA1695.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot9%2F339349%2F100916logobk-01.jpg&w=256&q=75","Nhân Viên Kỹ Thuật Điện tử (ME) - Đi làm ngay","https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-dien-tu-me-di-lam-ngay.35C6C01C.html","CÔNG TY CỔ PHẦN THIẾT BỊ VÀ ĐẦU TƯ BÁCH KHOA","Lương: 9 Tr - 11 Tr VND","Hồ Chí Minh","Hạn nộp:","10-05-2026","Cập nhật:","03-05-2026","Chế độ bảo hiểm","Du Lịch","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6C01C"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-tm-dv-eternal-asia-viet-nam.35A8F7D7.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot3%2F265943%2FLOGO.jpg&w=256&q=75","Account Manager - SMB/SME","https://careerviet.vn/vi/tim-viec-lam/account-manager-smb-sme.35C6BCD2.html","Công Ty TNHH TM DV Eternal Asia Việt Nam","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","6","Cập nhật:","03-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6BCD2"
"https://careerviet.vn/vi/nha-tuyen-dung/vietmap-cong-ty-co-phan-ung-dung-ban-do-viet.35A5D273.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F59763%2F154726logo_vietmapxanh.png&w=256&q=75","Product Development Executive/ Chuyên Viên Phát Triển Sản Phẩm (Camera)","https://careerviet.vn/vi/tim-viec-lam/product-development-executive-chuyen-vien-phat-trien-san-pham-camera.35C6EB4A.html","Vietmap - Công ty Cổ phần Ứng Dụng Bản Đồ Việt","Lương: 12 Tr - 15 Tr VND","Hồ Chí Minh","Hạn nộp:","26-05-2026","Cập nhật:","03-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6EB4A"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-tm-dv-eternal-asia-viet-nam.35A8F7D7.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot3%2F265943%2FLOGO.jpg&w=256&q=75","Presales Engineer","https://careerviet.vn/vi/tim-viec-lam/presales-engineer.35C6B2DC.html","Công Ty TNHH TM DV Eternal Asia Việt Nam","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","2","Cập nhật:","03-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6B2DC"
"https://careerviet.vn/vi/nha-tuyen-dung/indovina-bank-ltd.35A4FC93.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot1%2F5011%2F81333ivb_logostandar_indovinabank_englishcopy-01.jpg&w=256&q=75","(IT) Senior Application And Data Security Officer","https://careerviet.vn/vi/tim-viec-lam/it-senior-application-and-data-security-officer.35C6ABC9.html","Indovina Bank Ltd.","Lương: 800 - 1.000 USD","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","Hôm nay","Cập nhật:","03-05-2026","Chế độ bảo hiểm","Du Lịch","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6ABC9"
"https://careerviet.vn/vi/nha-tuyen-dung/omn1-solution.35A85CD3.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot9%2F226259%2F143623omn1logo2021.png&w=256&q=75","Chuyên Viên Tư Vấn Triển Khai Phần Mềm/ Senior Software Consultant","https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tu-van-trien-khai-phan-mem-senior-software-consultant.35C675E5.html","OMN1 Solution","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","2","Cập nhật:","03-05-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C675E5"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-ky-thuat-berjaya-gia-thinh.35A808E1.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot9%2F204769%2F151321berjayagiathinhlogo-ai-_160920-01.png&w=256&q=75","[HCM] Chuyên Viên Quản Lý Chất Lượng - Quality Assurance Executive (ISO)","https://careerviet.vn/vi/tim-viec-lam/hcm-chuyen-vien-quan-ly-chat-luong-quality-assurance-executive-iso.35C6E784.html","CÔNG TY CỔ PHẦN ĐẦU TƯ KỸ THUẬT BERJAYA GIA THỊNH","Lương: 14 Tr - 16 Tr VND","Hồ Chí Minh","Hạn nộp:","31-05-2026","Cập nhật:","02-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6E784"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-phat-trien-cong-nghe-mien-nam.35A6F543.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot1%2F134211%2F84940logo-td.final.xp.png&w=256&q=75","Nhân Viên Kinh Doanh","https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh.35C724CB.html","CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ MIỀN NAM","Lương: Cạnh tranh","Hồ Chí Minh","Cập nhật:","02-05-2026","","","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C724CB"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-phat-trien-cong-nghe-mien-nam.35A6F543.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot1%2F134211%2F84940logo-td.final.xp.png&w=256&q=75","Trưởng phòng Kinh doanh","https://careerviet.vn/vi/tim-viec-lam/truong-phong-kinh-doanh.35C73459.html","CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ MIỀN NAM","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","25-05-2026","Cập nhật:","02-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C73459"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tu-van-va-quan-ly-xay-dung-btech-solutions.35A8878D.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot7%2F237197%2F135801btech_2022.jpg&w=256&q=75","Kiến Trúc Sư","https://careerviet.vn/vi/tim-viec-lam/kien-truc-su.35C33E83.html","CÔNG TY CỔ PHẦN TƯ VẤN VÀ QUẢN LÝ XÂY DỰNG BTECH SOLUTIONS","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","30-05-2026","Cập nhật:","01-05-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C33E83"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-salary-com-viet-nam.35AA0E68.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot6%2F337256%2FLOGO_Salary.png&w=256&q=75","Account Manager (Sales Experience Required)","https://careerviet.vn/vi/tim-viec-lam/account-manager-sales-experience-required.35C72308.html","CÔNG TY TNHH SALARY.COM (VIỆT NAM)","Lương: Trên 20 Tr VND","Hồ Chí Minh","Hạn nộp:","16-05-2026","Cập nhật:","01-05-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C72308"
"https://careerviet.vn/vi/nha-tuyen-dung/dai-ichi-life-viet-nam.35A6F2D0.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot4%2F133584%2F82715dai-ichilifevietnam_logowithsloganvn.jpg&w=256&q=75","Senior Application Security","https://careerviet.vn/vi/tim-viec-lam/senior-application-security.35C732B9.html","Dai-ichi Life Việt Nam","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","31-05-2026","Cập nhật:","01-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C732B9"
"https://careerviet.vn/vi/nha-tuyen-dung/dai-ichi-life-viet-nam.35A6F2D0.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot4%2F133584%2F82715dai-ichilifevietnam_logowithsloganvn.jpg&w=256&q=75","IT Senior Machine Learning Engineer (AI/ML)","https://careerviet.vn/vi/tim-viec-lam/it-senior-machine-learning-engineer-ai-ml.35C7316F.html","Dai-ichi Life Việt Nam","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","31-05-2026","Cập nhật:","01-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C7316F"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-thuong-mai-dich-vu-sao-nam-an.35A885FC.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot6%2F236796%2F143005logo-002.png&w=256&q=75","QUẢN LÝ DỰ ÁN/ PROJECT MANAGER","https://careerviet.vn/vi/tim-viec-lam/quan-ly-du-an-project-manager.35C71064.html","CÔNG TY CP THƯƠNG MẠI - DỊCH VỤ SAO NAM AN","Lương: 22 Tr - 27 Tr VND","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","5","Cập nhật:","30-04-2026","Chế độ bảo hiểm","Du Lịch","Đồng phục","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C71064"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-vacxin-viet-nam.35A7F2D2.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot2%2F199122%2F135153logovacxin.jpg&w=256&q=75","[Phú Nhuận] Nhân viên Giám sát vận hành","https://careerviet.vn/vi/tim-viec-lam/phu-nhuan-nhan-vien-giam-sat-van-hanh.35C72EFC.html","Công Ty Cổ Phần Vacxin Việt Nam","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","31-07-2026","Cập nhật:","30-04-2026","Chế độ bảo hiểm","Phụ cấp","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C72EFC"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-viot-energy-efficiency-platform.35AA3509.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot5%2F347145%2FVEEP%20logo%20JPG.jpg&w=256&q=75","Nhân Viên Kỹ Thuật (lĩnh việc chiếu sáng)","https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-linh-viec-chieu-sang.35C73087.html","CÔNG TY CỔ PHẦN VIOT ENERGY EFFICIENCY PLATFORM","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","22-05-2026","Cập nhật:","30-04-2026","","","","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C73087"
"https://careerviet.vn/vi/nha-tuyen-dung/tap-doan-giao-duc-dai-truong-phat.35A5D622.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F60706%2F101143dtpedu.png&w=256&q=75","System Administrator & Support","https://careerviet.vn/vi/tim-viec-lam/system-administrator-support.35C73AB2.html","Tập đoàn Giáo dục Đại Trường Phát","Lương: 11 Tr - 14 Tr VND","Hồ Chí Minh","Hạn nộp:","31-05-2026","Cập nhật:","29-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C73AB2"
"https://careerviet.vn/vi/nha-tuyen-dung/he-thong-phong-kham-315.35A97077.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot3%2F296823%2F100433logo.jpg&w=256&q=75","CHUYÊN VIÊN XÂY DỰNG QUY TRÌNH VẬN HÀNH & TRỢ LÝ KHỐI CNTT (IT OPERATION & PROCESS SPECIALIST)","https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-xay-dung-quy-trinh-van-hanh-tro-ly-khoi-cntt-it-operation-process-specialist.35C73A09.html","Hệ thống Phòng khám 315","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","30-06-2026","Cập nhật:","29-04-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C73A09"
"https://careerviet.vn/vi/nha-tuyen-dung/a-group-advertising-investment-joint-stock-company.35A8B6E2.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot4%2F249314%2Flogo%20Agroup.png&w=256&q=75","Talent Acquisition Team Leader","https://careerviet.vn/vi/tim-viec-lam/talent-acquisition-team-leader.35C739EA.html","A Group - Advertising Investment Joint Stock Company","Lương: 20 Tr - 22 Tr VND","Hồ Chí Minh","Hạn nộp:","28-05-2026","Cập nhật:","29-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C739EA"
"https://careerviet.vn/vi/nha-tuyen-dung/un-available-ltd-co.35A572DD.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot3%2F35293%2F132326logotype_page_5.png&w=256&q=75","Cloud Administrator","https://careerviet.vn/vi/tim-viec-lam/cloud-administrator.35C70AEA.html","Un-Available LTD Co.,","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","5","Cập nhật:","29-04-2026","Laptop","Chế độ bảo hiểm","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C70AEA"
"https://careerviet.vn/vi/nha-tuyen-dung/chi-nhanh-cong-ty-tnhh-intertek-viet-nam.35A7B054.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot0%2F182100%2F160703intertek_logo_strapline_yellowbackground.jpg&w=256&q=75","TIPS Supporter (Softlines / Textile)","https://careerviet.vn/vi/tim-viec-lam/tips-supporter-softlines-textile.35C72E0A.html","Chi nhánh CÔNG TY TNHH INTERTEK VIỆT NAM","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","30-05-2026","Cập nhật:","29-04-2026","Chế độ bảo hiểm","Du Lịch","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C72E0A"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-onefin-viet-nam.35A9C732.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot6%2F319026%2F151617logo_1fin.jpg&w=256&q=75","Kế Toán Tổng Hợp","https://careerviet.vn/vi/tim-viec-lam/ke-toan-tong-hop.35C72C7D.html","CÔNG TY CỔ PHẦN ONEFIN VIỆT NAM","Lương: 18 Tr - 20 Tr VND","Hồ Chí Minh","Hạn nộp:","21-05-2026","Cập nhật:","29-04-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C72C7D"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-duoc-pham-fpt-long-chau.35A99ABF.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot7%2F307647%2F161430logochinh.png&w=256&q=75","Nhân viên Vận hành Omnichannel","https://careerviet.vn/vi/tim-viec-lam/nhan-vien-van-hanh-omnichannel.35C73856.html","CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","31-05-2026","Cập nhật:","28-04-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C73856"
"","https://careerviet.vn/_next/image?url=https%3A%2F%2Fstatic.careerviet.vn%2Fthemes%2Fkiemviecv32%2Fimages%2Fgraphics%2Flogo-default.png&w=256&q=75","Senior DevOps Engineer","https://careerviet.vn/vi/tim-viec-lam/senior-devops-engineer.35C719A1.html","Bảo mật","Lương: 2.000 - 3.500 USD","Hồ Chí Minh","Hạn nộp:","30-05-2026","Cập nhật:","28-04-2026","Laptop","Du Lịch","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C719A1"
"https://careerviet.vn/vi/nha-tuyen-dung/omn1-solution.35A85CD3.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot9%2F226259%2F143623omn1logo2021.png&w=256&q=75","Sales Manager/ Account Manager","https://careerviet.vn/vi/tim-viec-lam/sales-manager-account-manager.35C71A69.html","OMN1 Solution","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","13-05-2026","Cập nhật:","28-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C71A69"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-mtv-cong-nghe-tin-hoc-vien-son.35A8D7AC.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot8%2F257708%2F141453logomicrostar-01.png&w=256&q=75","Nhân Viên Kinh Doanh B2B – IT / Laptop (HCM & HN)","https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-b2b-it-laptop-hcm-hn.35C718FB.html","Công ty TNHH MTV Công nghệ Tin học Viễn Sơn","Lương: 10 Tr - 15 Tr VND","Hồ Chí Minh","Hạn nộp:","14-05-2026","Cập nhật:","28-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C718FB"
"https://careerviet.vn/vi/nha-tuyen-dung/urbox-cong-ty-co-phan-tiep-thi-so-to-qua.35A8BCE3.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot1%2F250851%2F172619logo_urbox.png&w=256&q=75","Project Management Senior Executive","https://careerviet.vn/vi/tim-viec-lam/project-management-senior-executive.35C71B02.html","UrBox - Công ty Cổ phần Tiếp Thị Số Tô Quà","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","30-05-2026","Cập nhật:","28-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C71B02"
"https://careerviet.vn/vi/nha-tuyen-dung/bvbank-ngan-hang-ban-viet.35A66798.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot4%2F97944%2F164423logobvbank-01.png&w=256&q=75","Chuyên viên cao cấp/Chuyên viên Phân tích nghiệp vụ Thẻ","https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-chuyen-vien-phan-tich-nghiep-vu-the.35C718AE.html","BVBank - Ngân hàng Bản Việt","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","13-05-2026","Cập nhật:","28-04-2026","Chế độ bảo hiểm","Du Lịch","Đồng phục","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C718AE"
"https://careerviet.vn/vi/nha-tuyen-dung/bvbank-ngan-hang-ban-viet.35A66798.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot4%2F97944%2F164423logobvbank-01.png&w=256&q=75","Chuyên viên cao cấp/Chuyên viên Phân tích nghiệp vụ Core","https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-chuyen-vien-phan-tich-nghiep-vu-core.35C7189A.html","BVBank - Ngân hàng Bản Việt","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","13-05-2026","Cập nhật:","28-04-2026","Chế độ bảo hiểm","Du Lịch","Đồng phục","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C7189A"
"https://careerviet.vn/vi/nha-tuyen-dung/bvbank-ngan-hang-ban-viet.35A66798.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot4%2F97944%2F164423logobvbank-01.png&w=256&q=75","Chuyên viên cao cấp/Chuyên viên Quản trị thông tin","https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-chuyen-vien-quan-tri-thong-tin.35C718BC.html","BVBank - Ngân hàng Bản Việt","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","13-05-2026","Cập nhật:","28-04-2026","Chế độ bảo hiểm","Du Lịch","Đồng phục","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C718BC"
"https://careerviet.vn/vi/nha-tuyen-dung/bvbank-ngan-hang-ban-viet.35A66798.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot4%2F97944%2F164423logobvbank-01.png&w=256&q=75","Chuyên viên cao cấp/Chuyên viên Dữ liệu và báo cáo - Dự án Core Banking","https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-chuyen-vien-du-lieu-va-bao-cao-du-an-core-banking.35C718C2.html","BVBank - Ngân hàng Bản Việt","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","13-05-2026","Cập nhật:","28-04-2026","Chế độ bảo hiểm","Du Lịch","Đồng phục","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C718C2"
