"img_job_card href","sc-cHHTbD src","sc-cdaca-d","sc-cpgxJx","sc-cpgxJx href","sc-dauhQT","sc-jNUliw","sc-lccgLh","sc-bXWnss","sc-bXWnss 2","sc-bXWnss 3","sc-bXWnss 4"
"https://www.vietnamworks.com/sap-senior-consultant-sap-integrated-business-planning-ibp-ams-project--2041046-jv?source=searchResults&searchType=2&placement=2041046&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Ffc%2F11034786.png&w=3840&q=75","SAP Senior Consultant - SAP Integrated Business Planning (IBP) (AMS Project)","Deloitte Consulting SEA","https://www.vietnamworks.com/nha-tuyen-dung/deloitte-consulting-sea-c342245","Thương lượng","Hồ Chí Minh, Hà Nội","Hôm nay","SAP","Consulting","Information Technology","+2"
"https://www.vietnamworks.com/epicor-erp-technical-analyst-2047311-jv?source=searchResults&searchType=2&placement=2047361&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fcf%2F11129781.png&w=3840&q=75","Epicor ERP Technical Analyst","Công Ty TNHH Mi-Jack Manufacturing Global Viet Nam","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-mi-jack-manufacturing-global-viet-nam-c351534","Thương lượng","Hồ Chí Minh","Hôm nay","Computer Science","EPR Epicor","Software Engineering","+3"
"https://www.vietnamworks.com/game-ui-designer--2043777-jv?source=searchResults&searchType=2&placement=2043827&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fd4%2F11407339.png&w=3840&q=75","Game UI Designer","Công Ty TNHH Nexon Creative Studio VINA","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-nexon-creative-studio-vina-c408842","Thương lượng","Hồ Chí Minh","Hôm nay","UI/UX","Graphic","Unity","+2"
"https://www.vietnamworks.com/nhan-vien-phat-trien-phan-mem--2045298-jv?source=searchResults&searchType=2&placement=2045348&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2F83%2F11125287.png&w=3840&q=75","Nhân Viên Phát Triển Phần Mềm","Brother Industries (Vietnam) Ltd.","https://www.vietnamworks.com/nha-tuyen-dung/brother-industries-vietnam-ltd--c11293","Thương lượng","Hải Phòng","Hôm nay","AI","VueJS","IoT","+2"
"https://www.vietnamworks.com/p-c-data-systems-manager-2044640-jv?source=searchResults&searchType=2&placement=2044690&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fd9%2F11293186.png&w=3840&q=75","P&C Data & Systems Manager","NAB Innovation Centre Vietnam","https://www.vietnamworks.com/nha-tuyen-dung/nab-innovation-centre-vietnam-c316318","Thương lượng","Hồ Chí Minh","Hôm nay","WorkDay","Risk Control","HR Database Management","+2"
"https://www.vietnamworks.com/qa-game-tester--2046146-jv?source=searchResults&searchType=2&placement=2046196&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2F54%2F11225215.png&w=3840&q=75","QA Game Tester","Nexon Networks Vina Co. Ltd,","https://www.vietnamworks.com/nha-tuyen-dung/nexon-networks-vina-co-ltd--c303187","Thương lượng","Hồ Chí Minh","Hôm nay","Game Testing","Quality Assurance","Manual Testing","+2"
"https://www.vietnamworks.com/game-planner--2043782-jv?source=searchResults&searchType=2&placement=2043832&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Game Planner","Nexon Dev VINA","https://www.vietnamworks.com/nha-tuyen-dung/nexon-dev-vina-c350931","Thương lượng","Hồ Chí Minh","Hôm nay","Unity Engine","Concept","Game Design","+2"
"https://www.vietnamworks.com/scrum-master-senior-2045427-jv?source=searchResults&searchType=2&placement=2045477&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Scrum Master (Senior)","CyberLogitec Vietnam Co., Ltd.","https://www.vietnamworks.com/nha-tuyen-dung/cyberlogitec-vietnam-co-ltd--c217357","Thương lượng","Hồ Chí Minh","Hôm nay","Agile","Backlog Management","English","+2"
"https://www.vietnamworks.com/quan-ly-du-an-cong-nghe-ai-project-manager-khoi-ai-dta-2036766-jv?source=searchResults&searchType=2&placement=2036816&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fd4%2F11437144.jpg&w=3840&q=75","Quản Lý Dự Án Công Nghệ AI (Project Manager - Khối Ai&dta)","CÔNG TY CỔ PHẦN VINSMART FUTURE","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-vinsmart-future-c404058","Thương lượng","Hà Nội","Cập nhật: 02/05/2026","Giao Tiếp","Machine Learning","Mlops","+2"
"https://www.vietnamworks.com/truong-nhom-quan-ly-chat-luong-ai-quality-control-lead-2036767-jv?source=searchResults&searchType=2&placement=2036817&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fd4%2F11437144.jpg&w=3840&q=75","Trưởng Nhóm Quản Lý Chất Lượng (AI Quality Control Lead)","CÔNG TY CỔ PHẦN VINSMART FUTURE","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-vinsmart-future-c404058","Thương lượng","Hà Nội","Cập nhật: 02/05/2026","Automation Testing","Microservices Architecture","","+3"
"https://www.vietnamworks.com/chuyen-vien-quan-he-khach-hang-doanh-nghiep-lon-thu-nhap-30-50-trieu-tuyen-gap-2017020-jv?source=searchResults&searchType=2&placement=2017070&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fd4%2F11386815.jpg&w=3840&q=75","Chuyên Viên Quan Hệ Khách Hàng Doanh Nghiệp Lớn - Thu Nhập 30-50 Triệu / Tuyển Gấp","MISA Jointstock Company","https://www.vietnamworks.com/nha-tuyen-dung/misa-jointstock-company-c31211","30tr-50tr ₫/tháng","Hà Nội","Cập nhật: 02/05/2026","Kinh doanh & Phát triển khách hàng","Business Development","","+3"
"https://www.vietnamworks.com/ky-su-thiet-bi-di-dong-iot-mobile-iot-device-solutions-engineer-khong-yeu-cau-kinh-nghiem-2023269-jv?source=searchResults&searchType=2&placement=2023319&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Kỹ Sư Thiết Bị Di Động IOT - Mobile & IoT Device Solutions Engineer - Không Yêu Cầu Kinh Nghiệm","Công ty TNHH Nhà Nước MTV Thương mại và XNK Viettel","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-nha-nuoc-mtv-thuong-mai-va-xnk-viettel-c233773","Thương lượng","Hà Nội","Cập nhật: 02/05/2026","Điện Tử Viễn Thông","Công Nghệ Thông Tin","","+3"
"https://www.vietnamworks.com/ky-su-dien-tu-vien-thong-vo-tuyen-wireless-engineer-khong-yeu-cau-kinh-nghiem-2023267-jv?source=searchResults&searchType=2&placement=2023317&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Kỹ Sư Điện Tử Viễn Thông (Vô Tuyến) - Wireless Engineer - Không Yêu Cầu Kinh Nghiệm","Công ty TNHH Nhà Nước MTV Thương mại và XNK Viettel","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-nha-nuoc-mtv-thuong-mai-va-xnk-viettel-c233773","Thương lượng","Hà Nội","Cập nhật: 02/05/2026","Tiếng Anh","Phân Tích Sản Phẩm","","+3"
"https://www.vietnamworks.com/associate-social-insurance-and-benefits-delivery-2036147-jv?source=searchResults&searchType=2&placement=2036197&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fd9%2F11293186.png&w=3840&q=75","Associate, Social Insurance and Benefits Delivery","NAB Innovation Centre Vietnam","https://www.vietnamworks.com/nha-tuyen-dung/nab-innovation-centre-vietnam-c316318","Thương lượng","Hồ Chí Minh","Cập nhật: 02/05/2026","SHUI law","Social Insurance","","+3"
"https://www.vietnamworks.com/sales-executive-it-network-solutions-2047900-jv?source=searchResults&searchType=2&placement=2047950&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Sales Executive (IT / Network Solutions)","Công Ty Cổ Phần Netnam","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-netnam-c48633","15tr-25tr ₫/tháng","Hà Nội","Cập nhật: 02/05/2026","Account Management","Customer Relation","","+3"
"https://www.vietnamworks.com/chuyen-vien-mua-sam-phu-trach-ky-thuat-co-chuyen-mon-ve-cntt-2040288-jv?source=searchResults&searchType=2&placement=2040338&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Chuyên Viên Mua Sắm Phụ Trách Kỹ Thuật Có Chuyên Môn Về CNTT","Ngân Hàng TMCP Ngoại Thương Việt Nam - Vietcombank","https://www.vietnamworks.com/nha-tuyen-dung/ngan-hang-tmcp-ngoai-thuong-viet-nam-vietcombank-c183798","Thương lượng","Hà Nội","Cập nhật: 02/05/2026","Tài Chính Ngân Hàng","Mua Sắm Vật Tư","","+2"
"https://www.vietnamworks.com/senior-software-analyst--2043062-jv?source=searchResults&searchType=2&placement=2043112&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2F5a%2F10480385.png&w=3840&q=75","Senior Software Analyst","Home Credit Vietnam - Explore Your Dream Team","https://www.vietnamworks.com/nha-tuyen-dung/home-credit-vietnam-explore-your-dream-team-c27341","Thương lượng","Hồ Chí Minh","Cập nhật: 02/05/2026","Business Analysis","System Analysis","IT Software","+1"
"https://www.vietnamworks.com/nhan-vien-phat-trien-phan-mem--2035107-jv?source=searchResults&searchType=2&placement=2035157&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2F83%2F11125287.png&w=3840&q=75","Nhân Viên Phát Triển Phần Mềm","Brother Industries (Vietnam) Ltd.","https://www.vietnamworks.com/nha-tuyen-dung/brother-industries-vietnam-ltd--c11293","Thương lượng","Hải Phòng","Cập nhật: 02/05/2026","AI","FastAPI","VueJS","+2"
"https://www.vietnamworks.com/process-quality-engineer-2045951-jv?source=searchResults&searchType=2&placement=2046001&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Process Quality Engineer","Hella Vietnam","https://www.vietnamworks.com/nha-tuyen-dung/hella-vietnam-c297476","Thương lượng","Hồ Chí Minh","Cập nhật: 02/05/2026","IBM DOORS","ASPICE","Quality Management System","+6"
"https://www.vietnamworks.com/radar-perception-engineer-2045932-jv?source=searchResults&searchType=2&placement=2045982&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Radar Perception Engineer","Hella Vietnam","https://www.vietnamworks.com/nha-tuyen-dung/hella-vietnam-c297476","Thương lượng","Hồ Chí Minh","Cập nhật: 02/05/2026","C++","Tracking","Embedded Systems","+7"
"https://www.vietnamworks.com/ky-su-network-2047882-jv?source=searchResults&searchType=2&placement=2047932&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Kỹ Sư Network","Công Ty Cổ Phần Netnam","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-netnam-c48633","12tr-20tr ₫/tháng","Hà Nội, Đà Nẵng","Cập nhật: 02/05/2026","Network","CCNA","Cisco","+3"
"https://www.vietnamworks.com/product-designer-strategic-design-ui-ux-design-2025849-jv?source=searchResults&searchType=2&placement=2025899&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Product Designer (Strategic Design/ UI - UX Design)","Ngân Hàng TMCP Đại Chúng Việt Nam","https://www.vietnamworks.com/nha-tuyen-dung/ngan-hang-tmcp-dai-chung-viet-nam-c136607","Thương lượng","Hà Nội","Cập nhật: 02/05/2026","Strategic Design","Jira","Phân Tích Thông Tin","+2"
"https://www.vietnamworks.com/chuyen-vien-trien-khai-giai-phap-2044353-jv?source=searchResults&searchType=2&placement=2044403&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Chuyên Viên Triển Khai Giải Pháp","Ngân Hàng TMCP Ngoại Thương Việt Nam - Vietcombank","https://www.vietnamworks.com/nha-tuyen-dung/ngan-hang-tmcp-ngoai-thuong-viet-nam-vietcombank-c183798","Thương lượng","Hà Nội","Cập nhật: 02/05/2026","Lập Kế Hoạch","Quản Trị Tiến Độ","+3",""
"https://www.vietnamworks.com/nhan-vien-lap-trinh-phong-information-system--2046036-jv?source=searchResults&searchType=2&placement=2046086&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Nhân Viên Lập Trình Phòng Information System","Công Ty TNHH DENSO Việt Nam","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-denso-viet-nam-c5697","420-470 ₫/tháng","Hà Nội","Cập nhật: 02/05/2026","Web API","ASP.Net","+2","SQL Server"
"https://www.vietnamworks.com/sales-admin-chinese-english-speaking--2044563-jv?source=searchResults&searchType=2&placement=2044613&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Sales Admin (Chinese & English Speaking)","FUJIFILM Business Innovation Vietnam","https://www.vietnamworks.com/nha-tuyen-dung/fujifilm-business-innovation-vietnam-c7438","Thương lượng","Hồ Chí Minh","Cập nhật: 02/05/2026","Sales Support","Admin Support","Sales Operation","+2"
"https://www.vietnamworks.com/general-accountant-orienting-chief-accountant-2023559-jv?source=searchResults&searchType=2&placement=2023609&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fd4%2F11386815.jpg&w=3840&q=75","General Accountant ( Orienting Chief Accountant)","MISA Jointstock Company","https://www.vietnamworks.com/nha-tuyen-dung/misa-jointstock-company-c31211","Thương lượng","Hà Nội","Cập nhật: 02/05/2026","Tài Chính","Hạch Toán","Accountant","+2"
"https://www.vietnamworks.com/fresher-tieng-nhat-n4-ky-su-he-thong-dieu-khien-nha-may-dien-co-co-hoi-onsite-nhat-ban-2035944-jv?source=searchResults&searchType=2&placement=2035994&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2F3c%2F11125455.png&w=3840&q=75","[Fresher - Tiếng Nhật N4] Kỹ Sư Hệ Thống Điều Khiển Nhà Máy Điện - Có Cơ Hội Onsite Nhật Bản","Toshiba Software Development (Vietnam) CO., LTD","https://www.vietnamworks.com/nha-tuyen-dung/toshiba-software-development-vietnam-co-ltd-c41831","Thương lượng","Hà Nội","Cập nhật: 02/05/2026","Cơ Điện Tử","Kỹ Sư Hệ Thống Điện","JLPT N4","+2"
"https://www.vietnamworks.com/talent-acquisition-business-partner-tuyen-gap-2023561-jv?source=searchResults&searchType=2&placement=2023611&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fd4%2F11386815.jpg&w=3840&q=75","Talent Acquisition Business Partner / Tuyển Gấp","MISA Jointstock Company","https://www.vietnamworks.com/nha-tuyen-dung/misa-jointstock-company-c31211","Thương lượng","Hà Nội, Hồ Chí Minh","Cập nhật: 02/05/2026","Talent Acquisition","Headhunting","Market Research","+3"
"https://www.vietnamworks.com/it-infrastructure-engineer-2046904-jv?source=searchResults&searchType=2&placement=2046954&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","IT Infrastructure Engineer","Công Ty TNHH LG Innotek Việt Nam Hải Phòng","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-lg-innotek-viet-nam-hai-phong-c250481","Thương lượng","Hải Phòng","Cập nhật: 02/05/2026","Windows System Administration","Linux System Administration","","+3"
"https://www.vietnamworks.com/chuyen-vien-quan-ly-rui-ro-cntt-vietinbank-2040137-jv?source=searchResults&searchType=2&placement=2040187&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Chuyên Viên Quản Lý Rủi Ro CNTT - VietinBank","Ngân Hàng TMCP Công Thương Việt Nam (VietinBank)","https://www.vietnamworks.com/nha-tuyen-dung/ngan-hang-tmcp-cong-thuong-viet-nam-vietinbank--c34511","Thương lượng","Hà Nội","Cập nhật: 02/05/2026","Xây Dựng Chính Sách","An Ninh Mạng","","+3"
"https://www.vietnamworks.com/ky-su-an-ninh-thong-tin-information-security-engineer-networkisp-2037167-jv?source=searchResults&searchType=2&placement=2037217&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Kỹ Sư An Ninh Thông Tin/ Information Security Engineer (Network/Isp)","Công Ty Cổ Phần Netnam","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-netnam-c48633","Từ $ 20tr /tháng","Hà Nội","Cập nhật: 02/05/2026","An Toàn Thông Tin","An Ninh Thông Tin","","+3"
"https://www.vietnamworks.com/truong-phong-quan-ly-chat-luong--2044948-jv?source=searchResults&searchType=2&placement=2044998&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Trưởng Phòng Quản Lý Chất Lượng","Tổng Công Ty Bưu Điện Việt Nam - VNPOST","https://www.vietnamworks.com/nha-tuyen-dung/tong-cong-ty-buu-dien-viet-nam-vnpost-c347131","30tr-55tr ₫/tháng","Hà Nội","Cập nhật: 02/05/2026","QA/ QC","Agile Scrum","Selenium","+2"
"https://www.vietnamworks.com/chuyen-vien-cap-cao-so-hoa-va-cai-tien-quy-trinh-phong-quan-ly-va-toi-uu-van-hanh-khoi-van-hanh-luong-tu-20tr-35tr-2026687-jv?source=searchResults&searchType=2&placement=2026737&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2F53%2F11260376.png&w=3840&q=75","Chuyên Viên Cấp Cao Số Hóa và Cải Tiến Quy Trình - Phòng Quản Lý và Tối Ưu Vận Hành - Khối Vận Hành (Lương Từ 20Tr -35Tr)","Ngân Hàng TMCP Quốc Dân ( NCB )","https://www.vietnamworks.com/nha-tuyen-dung/ngan-hang-tmcp-quoc-dan-ncb--c171670","Thương lượng","Hà Nội","Cập nhật: 02/05/2026","Digital Banking","Quản Lý Quy Trình","Tiếng Anh","+2"
